IncidentId,UnitNumber,Factor_Type,Factor
27009091,1,HUMAN FACTOR,14
27009091,1,VEHICULAR FACTOR,99
27009091,2,HUMAN FACTOR,99
27009091,2,VEHICULAR FACTOR,99
27013002,1,HUMAN FACTOR,8
27013002,1,HUMAN FACTOR,97
27013002,1,VEHICULAR FACTOR,99
27013002,2,HUMAN FACTOR,97
27013002,2,VEHICULAR FACTOR,99
27015076,1,HUMAN FACTOR,99
27015076,1,VEHICULAR FACTOR,99
27019491,1,HUMAN FACTOR,99
27019491,1,VEHICULAR FACTOR,99
27023220,1,HUMAN FACTOR,11
27023220,1,VEHICULAR FACTOR,99
27023220,2,HUMAN FACTOR,26
27023220,2,VEHICULAR FACTOR,99
27023220,3,HUMAN FACTOR,26
27023220,3,HUMAN FACTOR,8
27023220,3,VEHICULAR FACTOR,99
27027044,1,HUMAN FACTOR,14
27027044,1,VEHICULAR FACTOR,99
27027044,2,HUMAN FACTOR,99
27027044,2,VEHICULAR FACTOR,99
27032838,1,HUMAN FACTOR,26
27032838,1,VEHICULAR FACTOR,99
27032838,2,HUMAN FACTOR,99
27032838,2,VEHICULAR FACTOR,99
27032838,3,HUMAN FACTOR,99
27032838,3,VEHICULAR FACTOR,99
27032838,4,HUMAN FACTOR,99
27032838,4,VEHICULAR FACTOR,99
27037021,1,HUMAN FACTOR,11
27037021,1,VEHICULAR FACTOR,99
27037021,2,HUMAN FACTOR,99
27037021,2,VEHICULAR FACTOR,99
27037022,1,HUMAN FACTOR,14
27037022,1,VEHICULAR FACTOR,99
27037022,2,HUMAN FACTOR,99
27037022,2,VEHICULAR FACTOR,99
27039893,1,HUMAN FACTOR,11
27039893,1,VEHICULAR FACTOR,99
27039893,2,HUMAN FACTOR,99
27039893,2,VEHICULAR FACTOR,99
27042816,1,HUMAN FACTOR,14
27042816,1,VEHICULAR FACTOR,99
27042816,2,HUMAN FACTOR,99
27042816,2,VEHICULAR FACTOR,99
27045056,1,HUMAN FACTOR,99
27045056,1,VEHICULAR FACTOR,99
27045056,2,HUMAN FACTOR,99
27045056,2,VEHICULAR FACTOR,99
27048598,1,HUMAN FACTOR,18
27048598,1,VEHICULAR FACTOR,99
27048598,2,HUMAN FACTOR,99
27048598,2,VEHICULAR FACTOR,99
27048598,3,HUMAN FACTOR,99
27048598,3,VEHICULAR FACTOR,99
27051153,1,HUMAN FACTOR,18
27051153,1,VEHICULAR FACTOR,99
27051153,2,HUMAN FACTOR,99
27051153,2,VEHICULAR FACTOR,99
27054376,1,HUMAN FACTOR,17
27054376,1,VEHICULAR FACTOR,99
27054376,2,HUMAN FACTOR,99
27054376,2,VEHICULAR FACTOR,99
27055682,1,HUMAN FACTOR,8
27055682,1,HUMAN FACTOR,14
27055682,1,VEHICULAR FACTOR,99
27055682,2,HUMAN FACTOR,99
27055682,2,VEHICULAR FACTOR,99
27056969,1,HUMAN FACTOR,26
27056969,1,VEHICULAR FACTOR,99
27056969,2,HUMAN FACTOR,26
27056969,2,VEHICULAR FACTOR,99
27056969,3,HUMAN FACTOR,26
27056969,3,VEHICULAR FACTOR,99
27056969,4,HUMAN FACTOR,26
27056969,4,VEHICULAR FACTOR,99
27057575,1,HUMAN FACTOR,14
27057575,1,HUMAN FACTOR,18
27057575,1,VEHICULAR FACTOR,99
27057575,2,HUMAN FACTOR,99
27057575,2,VEHICULAR FACTOR,99
27060127,1,HUMAN FACTOR,11
27060127,1,VEHICULAR FACTOR,99
27060127,2,HUMAN FACTOR,11
27060127,2,VEHICULAR FACTOR,99
27060127,3,HUMAN FACTOR,99
27060127,3,VEHICULAR FACTOR,99
27060190,1,HUMAN FACTOR,14
27060190,1,VEHICULAR FACTOR,99
27060190,2,HUMAN FACTOR,99
27060190,2,VEHICULAR FACTOR,99
27062140,1,HUMAN FACTOR,18
27062140,1,VEHICULAR FACTOR,99
27062140,2,HUMAN FACTOR,99
27062140,2,VEHICULAR FACTOR,99
27063977,1,HUMAN FACTOR,8
27063977,1,VEHICULAR FACTOR,99
27063977,2,HUMAN FACTOR,99
27063977,2,VEHICULAR FACTOR,99
27064606,1,HUMAN FACTOR,99
27064606,1,VEHICULAR FACTOR,99
27064606,2,HUMAN FACTOR,99
27064606,2,VEHICULAR FACTOR,99
27064609,1,HUMAN FACTOR,14
27064609,1,VEHICULAR FACTOR,99
27064609,2,HUMAN FACTOR,99
27064609,2,VEHICULAR FACTOR,99
27065382,1,HUMAN FACTOR,10
27065382,1,VEHICULAR FACTOR,99
27065844,1,HUMAN FACTOR,12
27065844,1,VEHICULAR FACTOR,99
27065844,2,HUMAN FACTOR,99
27065844,2,VEHICULAR FACTOR,99
27067209,1,HUMAN FACTOR,14
27067209,1,HUMAN FACTOR,17
27067209,1,VEHICULAR FACTOR,99
27067209,2,HUMAN FACTOR,99
27067209,2,VEHICULAR FACTOR,99
27067344,1,HUMAN FACTOR,4
27067344,1,VEHICULAR FACTOR,99
27067344,2,HUMAN FACTOR,99
27067344,2,VEHICULAR FACTOR,99
27069497,1,HUMAN FACTOR,22
27069497,1,VEHICULAR FACTOR,99
27069497,2,HUMAN FACTOR,99
27069497,2,VEHICULAR FACTOR,99
27069701,1,HUMAN FACTOR,14
27069701,1,VEHICULAR FACTOR,99
27069701,2,HUMAN FACTOR,99
27069701,2,VEHICULAR FACTOR,99
27072704,1,HUMAN FACTOR,11
27072704,1,VEHICULAR FACTOR,99
27072704,2,HUMAN FACTOR,99
27072704,2,VEHICULAR FACTOR,99
27072704,3,HUMAN FACTOR,99
27072704,3,VEHICULAR FACTOR,99
27074427,1,HUMAN FACTOR,14
27074427,1,VEHICULAR FACTOR,99
27074427,2,HUMAN FACTOR,99
27074427,2,VEHICULAR FACTOR,99
27074429,1,HUMAN FACTOR,22
27074429,1,VEHICULAR FACTOR,99
27075444,1,HUMAN FACTOR,8
27075444,1,VEHICULAR FACTOR,99
27075444,2,HUMAN FACTOR,99
27075444,2,VEHICULAR FACTOR,99
27078103,1,HUMAN FACTOR,14
27078103,1,VEHICULAR FACTOR,99
27078103,2,HUMAN FACTOR,99
27078103,2,VEHICULAR FACTOR,99
27081145,1,HUMAN FACTOR,8
27081145,1,VEHICULAR FACTOR,99
27081145,2,HUMAN FACTOR,99
27081145,2,VEHICULAR FACTOR,99
27083556,1,HUMAN FACTOR,14
27083556,1,VEHICULAR FACTOR,99
27083556,2,HUMAN FACTOR,99
27083556,2,VEHICULAR FACTOR,99
27085661,1,HUMAN FACTOR,17
27085661,1,VEHICULAR FACTOR,5
27085661,2,HUMAN FACTOR,99
27085661,2,VEHICULAR FACTOR,99
27086208,1,HUMAN FACTOR,14
27086208,1,VEHICULAR FACTOR,99
27086208,2,HUMAN FACTOR,99
27086208,2,VEHICULAR FACTOR,99
27086210,1,HUMAN FACTOR,11
27086210,1,HUMAN FACTOR,14
27086210,1,VEHICULAR FACTOR,99
27086210,2,HUMAN FACTOR,99
27086210,2,VEHICULAR FACTOR,99
27091461,1,HUMAN FACTOR,14
27091461,1,VEHICULAR FACTOR,99
27091461,2,HUMAN FACTOR,14
27091461,2,VEHICULAR FACTOR,99
27095455,1,HUMAN FACTOR,8
27095455,1,VEHICULAR FACTOR,99
27095455,2,HUMAN FACTOR,99
27095455,2,VEHICULAR FACTOR,99
27099807,1,HUMAN FACTOR,11
27099807,1,VEHICULAR FACTOR,99
27099807,2,HUMAN FACTOR,99
27099807,2,VEHICULAR FACTOR,99
27099911,1,HUMAN FACTOR,99
27099911,1,VEHICULAR FACTOR,1
27102184,1,HUMAN FACTOR,14
27102184,1,VEHICULAR FACTOR,99
27102184,2,HUMAN FACTOR,99
27102184,2,VEHICULAR FACTOR,99
27103344,1,HUMAN FACTOR,26
27103344,1,VEHICULAR FACTOR,99
27103344,2,HUMAN FACTOR,8
27103344,2,VEHICULAR FACTOR,99
27109604,1,HUMAN FACTOR,11
27109604,1,VEHICULAR FACTOR,99
27109604,2,HUMAN FACTOR,99
27109604,2,VEHICULAR FACTOR,99
27109637,2,HUMAN FACTOR,99
27109637,2,VEHICULAR FACTOR,99
27111230,1,HUMAN FACTOR,97
27111230,1,VEHICULAR FACTOR,99
27111230,2,HUMAN FACTOR,99
27111230,2,VEHICULAR FACTOR,99
27117617,1,HUMAN FACTOR,1
27117617,1,VEHICULAR FACTOR,99
27119593,1,HUMAN FACTOR,14
27119593,1,VEHICULAR FACTOR,99
27119593,2,HUMAN FACTOR,99
27119593,2,VEHICULAR FACTOR,99
27120278,1,HUMAN FACTOR,14
27120278,1,VEHICULAR FACTOR,99
27120278,2,HUMAN FACTOR,99
27120278,2,VEHICULAR FACTOR,99
27120278,3,HUMAN FACTOR,99
27120278,3,VEHICULAR FACTOR,99
27121217,1,HUMAN FACTOR,97
27121217,1,VEHICULAR FACTOR,99
27121217,2,HUMAN FACTOR,97
27121217,2,VEHICULAR FACTOR,99
27121218,1,HUMAN FACTOR,14
27121218,1,HUMAN FACTOR,17
27121218,1,VEHICULAR FACTOR,99
27121218,2,HUMAN FACTOR,99
27121218,2,VEHICULAR FACTOR,99
27121575,1,HUMAN FACTOR,99
27121575,1,VEHICULAR FACTOR,99
27121575,2,HUMAN FACTOR,99
27121575,2,VEHICULAR FACTOR,99
27122544,1,HUMAN FACTOR,11
27122544,1,HUMAN FACTOR,14
27122544,1,HUMAN FACTOR,18
27122544,1,VEHICULAR FACTOR,99
27122544,2,HUMAN FACTOR,99
27122544,2,VEHICULAR FACTOR,99
27129312,1,HUMAN FACTOR,99
27129312,1,VEHICULAR FACTOR,99
27129312,2,HUMAN FACTOR,99
27129312,2,VEHICULAR FACTOR,99
27136041,1,HUMAN FACTOR,18
27136041,1,VEHICULAR FACTOR,99
27136041,2,HUMAN FACTOR,99
27136041,2,VEHICULAR FACTOR,99
27138350,1,HUMAN FACTOR,8
27138350,1,HUMAN FACTOR,14
27138350,1,VEHICULAR FACTOR,99
27138350,2,HUMAN FACTOR,99
27138350,2,VEHICULAR FACTOR,99
27141039,1,HUMAN FACTOR,99
27141039,1,VEHICULAR FACTOR,99
27146806,1,HUMAN FACTOR,17
27146806,1,VEHICULAR FACTOR,99
27153880,1,HUMAN FACTOR,18
27153880,1,VEHICULAR FACTOR,99
27153880,2,HUMAN FACTOR,99
27153880,2,VEHICULAR FACTOR,99
27155827,1,HUMAN FACTOR,22
27155827,1,VEHICULAR FACTOR,99
27155827,2,HUMAN FACTOR,99
27155827,2,VEHICULAR FACTOR,99
27157294,1,HUMAN FACTOR,26
27157294,1,HUMAN FACTOR,18
27157294,1,VEHICULAR FACTOR,99
27164144,1,HUMAN FACTOR,8
27164144,1,VEHICULAR FACTOR,99
27164144,2,HUMAN FACTOR,99
27164144,2,VEHICULAR FACTOR,99
27164148,1,HUMAN FACTOR,4
27164148,1,VEHICULAR FACTOR,99
27164645,1,HUMAN FACTOR,5
27164645,1,HUMAN FACTOR,14
27164645,1,VEHICULAR FACTOR,99
27164645,2,HUMAN FACTOR,99
27164645,2,VEHICULAR FACTOR,99
27166486,1,HUMAN FACTOR,8
27166486,1,VEHICULAR FACTOR,99
27166486,2,HUMAN FACTOR,99
27166486,2,VEHICULAR FACTOR,99
27170741,1,HUMAN FACTOR,99
27170741,1,VEHICULAR FACTOR,99
27173199,1,HUMAN FACTOR,11
27173199,1,HUMAN FACTOR,22
27173199,1,VEHICULAR FACTOR,99
27173199,2,HUMAN FACTOR,22
27095455,1,ENVIRON FACTOR,2
27095455,2,ENVIRON FACTOR,2
27099807,1,ENVIRON FACTOR,17
27099807,1,ENVIRON FACTOR,2
27099807,2,ENVIRON FACTOR,99
27099911,1,ENVIRON FACTOR,2
27099911,1,ENVIRON FACTOR,11
27102184,1,ENVIRON FACTOR,2
27102184,2,ENVIRON FACTOR,2
27103344,1,ENVIRON FACTOR,2
27103344,2,ENVIRON FACTOR,2
27109604,1,ENVIRON FACTOR,2
27109604,2,ENVIRON FACTOR,2
27109637,1,ENVIRON FACTOR,2
27109637,2,ENVIRON FACTOR,2
27111230,1,ENVIRON FACTOR,2
27111230,2,ENVIRON FACTOR,2
27117617,1,ENVIRON FACTOR,2
27119593,1,ENVIRON FACTOR,2
27119593,2,ENVIRON FACTOR,99
27120278,1,ENVIRON FACTOR,17
27120278,1,ENVIRON FACTOR,2
27120278,2,ENVIRON FACTOR,17
27120278,2,ENVIRON FACTOR,2
27120278,3,ENVIRON FACTOR,17
27120278,3,ENVIRON FACTOR,2
27121217,1,ENVIRON FACTOR,2
27121217,1,ENVIRON FACTOR,14
27121217,2,ENVIRON FACTOR,2
27121217,2,ENVIRON FACTOR,14
27121218,1,ENVIRON FACTOR,2
27121218,1,ENVIRON FACTOR,97
27121218,2,ENVIRON FACTOR,2
27121218,2,ENVIRON FACTOR,97
27121575,1,ENVIRON FACTOR,99
27121575,2,ENVIRON FACTOR,2
27122544,1,ENVIRON FACTOR,2
27122544,2,ENVIRON FACTOR,2
26133281,1,ENVIRON FACTOR,2
26133281,2,ENVIRON FACTOR,2
26148508,1,ENVIRON FACTOR,2
26148508,2,ENVIRON FACTOR,2
26148662,1,ENVIRON FACTOR,2
26148662,2,ENVIRON FACTOR,2
26163521,1,ENVIRON FACTOR,2
26163521,2,ENVIRON FACTOR,2
26166091,1,ENVIRON FACTOR,2
26166091,2,ENVIRON FACTOR,99
26186176,1,ENVIRON FACTOR,2
26193887,1,ENVIRON FACTOR,2
26193887,1,ENVIRON FACTOR,97
26193887,2,ENVIRON FACTOR,2
26194451,1,ENVIRON FACTOR,2
26194451,2,ENVIRON FACTOR,99
26202973,1,ENVIRON FACTOR,2
26202973,1,ENVIRON FACTOR,97
26202973,2,ENVIRON FACTOR,2
26202973,2,ENVIRON FACTOR,97
26220926,1,ENVIRON FACTOR,17
26220926,1,ENVIRON FACTOR,2
26220926,2,ENVIRON FACTOR,2
26231386,1,ENVIRON FACTOR,2
26231386,2,ENVIRON FACTOR,2
26231608,1,ENVIRON FACTOR,17
26231608,1,ENVIRON FACTOR,2
26231608,2,ENVIRON FACTOR,17
26231608,2,ENVIRON FACTOR,2
26231608,3,ENVIRON FACTOR,17
26231608,3,ENVIRON FACTOR,2
26232980,1,ENVIRON FACTOR,2
26241187,1,ENVIRON FACTOR,2
26241187,2,ENVIRON FACTOR,2
26255745,1,ENVIRON FACTOR,17
26255745,1,ENVIRON FACTOR,2
26255745,2,ENVIRON FACTOR,17
26255745,2,ENVIRON FACTOR,2
26259380,1,ENVIRON FACTOR,2
26259380,2,ENVIRON FACTOR,2
26260463,1,ENVIRON FACTOR,2
26260463,1,ENVIRON FACTOR,12
26260463,2,ENVIRON FACTOR,99
26262381,1,ENVIRON FACTOR,2
26262381,2,ENVIRON FACTOR,2
26266428,1,ENVIRON FACTOR,2
26266428,2,ENVIRON FACTOR,2
26273031,1,ENVIRON FACTOR,9
26273031,2,ENVIRON FACTOR,2
26275187,1,ENVIRON FACTOR,2
26275187,2,ENVIRON FACTOR,2
26299617,1,ENVIRON FACTOR,2
26299617,1,ENVIRON FACTOR,99
26333020,1,ENVIRON FACTOR,2
26333020,2,ENVIRON FACTOR,2
26336563,1,ENVIRON FACTOR,2
26336563,2,ENVIRON FACTOR,2
26341550,1,ENVIRON FACTOR,2
26341550,2,ENVIRON FACTOR,2
26351580,1,ENVIRON FACTOR,17
26351580,1,ENVIRON FACTOR,2
26351580,2,ENVIRON FACTOR,2
26351580,3,ENVIRON FACTOR,2
26351580,4,ENVIRON FACTOR,2
26370141,1,ENVIRON FACTOR,2
26370141,2,ENVIRON FACTOR,9
26370141,2,ENVIRON FACTOR,11
26370141,3,ENVIRON FACTOR,2
26386646,1,ENVIRON FACTOR,17
26386646,1,ENVIRON FACTOR,2
26391954,1,ENVIRON FACTOR,2
26391954,2,ENVIRON FACTOR,2
26392376,1,ENVIRON FACTOR,2
26392376,2,ENVIRON FACTOR,2
26402007,1,ENVIRON FACTOR,2
26402007,2,ENVIRON FACTOR,2
26403958,1,ENVIRON FACTOR,2
26403958,2,ENVIRON FACTOR,2
26440563,1,ENVIRON FACTOR,2
26440563,2,ENVIRON FACTOR,99
26443078,1,ENVIRON FACTOR,2
27173199,2,VEHICULAR FACTOR,99
27175838,1,HUMAN FACTOR,14
27175838,1,HUMAN FACTOR,18
27175838,1,VEHICULAR FACTOR,99
27175838,2,HUMAN FACTOR,99
27175838,2,VEHICULAR FACTOR,99
27177889,1,HUMAN FACTOR,4
27177889,1,VEHICULAR FACTOR,99
27177889,2,HUMAN FACTOR,99
27177889,2,VEHICULAR FACTOR,99
27177889,3,HUMAN FACTOR,99
27177889,3,VEHICULAR FACTOR,99
27177984,1,HUMAN FACTOR,14
27177984,1,VEHICULAR FACTOR,99
27177984,2,HUMAN FACTOR,99
27177984,2,VEHICULAR FACTOR,99
27177985,1,HUMAN FACTOR,22
27177985,1,VEHICULAR FACTOR,99
27177985,2,HUMAN FACTOR,99
27177985,2,VEHICULAR FACTOR,99
27179664,1,HUMAN FACTOR,11
27179664,1,VEHICULAR FACTOR,99
27179664,2,HUMAN FACTOR,99
27179664,2,VEHICULAR FACTOR,99
27184811,1,HUMAN FACTOR,14
27184811,1,VEHICULAR FACTOR,99
27184811,2,HUMAN FACTOR,99
27184811,2,VEHICULAR FACTOR,99
27186655,1,HUMAN FACTOR,26
27186655,1,HUMAN FACTOR,22
27186655,2,HUMAN FACTOR,99
27186655,2,VEHICULAR FACTOR,99
27186655,3,HUMAN FACTOR,99
27186655,3,VEHICULAR FACTOR,99
27188589,1,HUMAN FACTOR,3
27188589,1,HUMAN FACTOR,26
27188589,1,HUMAN FACTOR,18
27188589,1,VEHICULAR FACTOR,99
27188589,2,HUMAN FACTOR,99
27188589,2,VEHICULAR FACTOR,99
27188830,1,HUMAN FACTOR,19
27188830,1,VEHICULAR FACTOR,1
27189138,1,HUMAN FACTOR,14
27189138,1,VEHICULAR FACTOR,99
27189138,2,HUMAN FACTOR,99
27189138,2,VEHICULAR FACTOR,99
27189138,3,HUMAN FACTOR,99
27189138,3,VEHICULAR FACTOR,99
27189142,1,HUMAN FACTOR,9
27189142,1,HUMAN FACTOR,14
27189142,1,VEHICULAR FACTOR,99
27189142,2,HUMAN FACTOR,99
27189142,2,VEHICULAR FACTOR,99
27190866,1,HUMAN FACTOR,26
27190866,1,HUMAN FACTOR,8
27190866,1,HUMAN FACTOR,14
27190866,1,VEHICULAR FACTOR,99
27190866,2,HUMAN FACTOR,99
27190866,2,VEHICULAR FACTOR,99
27192309,1,HUMAN FACTOR,97
27192309,1,VEHICULAR FACTOR,97
27192309,2,HUMAN FACTOR,99
27192309,2,VEHICULAR FACTOR,99
27198060,1,HUMAN FACTOR,14
27198060,1,VEHICULAR FACTOR,99
27198060,2,HUMAN FACTOR,99
27198060,2,VEHICULAR FACTOR,99
27199164,1,HUMAN FACTOR,8
26133281,1,HUMAN FACTOR,14
26133281,1,VEHICULAR FACTOR,99
26133281,2,HUMAN FACTOR,99
26133281,2,VEHICULAR FACTOR,99
26148508,2,HUMAN FACTOR,99
26148508,2,VEHICULAR FACTOR,99
26148662,1,HUMAN FACTOR,14
26148662,1,VEHICULAR FACTOR,99
26148662,2,HUMAN FACTOR,99
26148662,2,VEHICULAR FACTOR,99
26163521,1,HUMAN FACTOR,14
26163521,1,VEHICULAR FACTOR,99
26163521,2,HUMAN FACTOR,99
26163521,2,VEHICULAR FACTOR,99
26166091,1,HUMAN FACTOR,8
26166091,1,VEHICULAR FACTOR,99
26166091,2,HUMAN FACTOR,99
26166091,2,VEHICULAR FACTOR,99
26186176,1,HUMAN FACTOR,99
26186176,1,VEHICULAR FACTOR,99
26193887,1,HUMAN FACTOR,99
26193887,1,VEHICULAR FACTOR,99
26193887,2,HUMAN FACTOR,99
26193887,2,VEHICULAR FACTOR,99
26194451,1,HUMAN FACTOR,3
26194451,1,VEHICULAR FACTOR,99
26194451,2,HUMAN FACTOR,99
26194451,2,VEHICULAR FACTOR,99
26202973,1,HUMAN FACTOR,97
26202973,1,VEHICULAR FACTOR,99
26202973,2,HUMAN FACTOR,97
26202973,2,VEHICULAR FACTOR,99
26220926,1,HUMAN FACTOR,14
26220926,1,VEHICULAR FACTOR,99
26220926,2,HUMAN FACTOR,99
26220926,2,VEHICULAR FACTOR,99
26231386,1,HUMAN FACTOR,26
26231386,1,VEHICULAR FACTOR,99
26231386,2,HUMAN FACTOR,99
26231386,2,VEHICULAR FACTOR,99
26231608,1,HUMAN FACTOR,14
26231608,1,VEHICULAR FACTOR,99
26231608,2,HUMAN FACTOR,14
26231608,2,VEHICULAR FACTOR,99
26231608,3,HUMAN FACTOR,97
26231608,3,VEHICULAR FACTOR,99
26232980,1,HUMAN FACTOR,99
26232980,1,VEHICULAR FACTOR,99
26241187,1,HUMAN FACTOR,11
26241187,1,VEHICULAR FACTOR,99
26241187,2,HUMAN FACTOR,99
26241187,2,VEHICULAR FACTOR,99
26255745,1,HUMAN FACTOR,11
26255745,1,HUMAN FACTOR,14
26255745,1,VEHICULAR FACTOR,99
26255745,2,HUMAN FACTOR,99
26255745,2,VEHICULAR FACTOR,99
26259380,1,HUMAN FACTOR,99
26259380,1,VEHICULAR FACTOR,99
26259380,2,HUMAN FACTOR,99
26259380,2,VEHICULAR FACTOR,99
26260463,1,HUMAN FACTOR,14
26260463,1,VEHICULAR FACTOR,99
26260463,2,HUMAN FACTOR,99
26260463,2,VEHICULAR FACTOR,99
26262381,1,HUMAN FACTOR,99
26262381,1,VEHICULAR FACTOR,99
26262381,2,HUMAN FACTOR,99
26262381,2,VEHICULAR FACTOR,99
26266428,1,HUMAN FACTOR,14
26266428,1,VEHICULAR FACTOR,99
26266428,2,HUMAN FACTOR,99
26266428,2,VEHICULAR FACTOR,99
26273031,1,HUMAN FACTOR,14
26273031,1,VEHICULAR FACTOR,99
26273031,2,HUMAN FACTOR,99
26273031,2,VEHICULAR FACTOR,99
26275187,1,HUMAN FACTOR,9
26275187,1,HUMAN FACTOR,10
26275187,1,VEHICULAR FACTOR,99
26275187,2,HUMAN FACTOR,99
26275187,2,VEHICULAR FACTOR,99
26299617,1,HUMAN FACTOR,26
26333020,1,HUMAN FACTOR,11
26333020,1,VEHICULAR FACTOR,99
26333020,2,HUMAN FACTOR,99
26333020,2,VEHICULAR FACTOR,99
26336563,1,HUMAN FACTOR,14
26336563,1,VEHICULAR FACTOR,99
26336563,2,HUMAN FACTOR,99
26336563,2,VEHICULAR FACTOR,99
26341550,1,HUMAN FACTOR,97
26341550,1,VEHICULAR FACTOR,99
26341550,2,HUMAN FACTOR,97
26341550,2,VEHICULAR FACTOR,99
26351580,1,HUMAN FACTOR,11
26351580,1,VEHICULAR FACTOR,99
26351580,2,HUMAN FACTOR,99
26351580,2,VEHICULAR FACTOR,99
26351580,3,HUMAN FACTOR,99
26351580,3,VEHICULAR FACTOR,99
26351580,4,HUMAN FACTOR,99
26351580,4,VEHICULAR FACTOR,99
26370141,1,HUMAN FACTOR,14
26370141,1,VEHICULAR FACTOR,99
26370141,2,HUMAN FACTOR,99
26370141,2,VEHICULAR FACTOR,99
26370141,3,HUMAN FACTOR,99
26370141,3,VEHICULAR FACTOR,99
26386646,1,HUMAN FACTOR,14
26386646,1,HUMAN FACTOR,17
26386646,1,VEHICULAR FACTOR,99
26391954,1,HUMAN FACTOR,14
26391954,1,VEHICULAR FACTOR,99
26391954,2,HUMAN FACTOR,99
26391954,2,VEHICULAR FACTOR,99
26392376,1,HUMAN FACTOR,14
26392376,1,VEHICULAR FACTOR,99
26392376,2,HUMAN FACTOR,99
26392376,2,VEHICULAR FACTOR,99
26402007,1,HUMAN FACTOR,14
26402007,1,VEHICULAR FACTOR,99
26402007,2,HUMAN FACTOR,99
26402007,2,VEHICULAR FACTOR,99
26403958,1,HUMAN FACTOR,11
26403958,1,VEHICULAR FACTOR,99
26403958,2,HUMAN FACTOR,99
26403958,2,VEHICULAR FACTOR,99
26440563,1,HUMAN FACTOR,17
26440563,1,VEHICULAR FACTOR,99
26440563,2,HUMAN FACTOR,99
26440563,2,VEHICULAR FACTOR,99
26443078,1,HUMAN FACTOR,97
26443078,1,VEHICULAR FACTOR,99
26451086,1,HUMAN FACTOR,4
26451086,1,HUMAN FACTOR,14
26451086,1,HUMAN FACTOR,18
26451086,1,VEHICULAR FACTOR,99
26451086,2,HUMAN FACTOR,99
26451086,2,VEHICULAR FACTOR,99
26451086,3,HUMAN FACTOR,99
26451086,3,VEHICULAR FACTOR,99
26467955,1,HUMAN FACTOR,11
26467955,1,VEHICULAR FACTOR,99
26467955,2,HUMAN FACTOR,99
26467955,2,VEHICULAR FACTOR,99
26470150,1,HUMAN FACTOR,99
26470150,1,VEHICULAR FACTOR,99
26470150,2,HUMAN FACTOR,99
26470150,2,VEHICULAR FACTOR,99
26472140,1,HUMAN FACTOR,12
26472140,1,HUMAN FACTOR,18
26472140,1,HUMAN FACTOR,20
26472140,1,VEHICULAR FACTOR,99
26472140,2,HUMAN FACTOR,99
26472140,2,VEHICULAR FACTOR,99
26472140,3,HUMAN FACTOR,99
26472140,3,VEHICULAR FACTOR,99
26472763,1,HUMAN FACTOR,14
26472763,1,HUMAN FACTOR,18
26472763,1,VEHICULAR FACTOR,99
26472763,2,HUMAN FACTOR,99
26472763,2,VEHICULAR FACTOR,99
26473617,1,HUMAN FACTOR,17
26473617,1,VEHICULAR FACTOR,99
26473617,2,HUMAN FACTOR,99
26473617,2,VEHICULAR FACTOR,99
26484436,1,HUMAN FACTOR,26
26484436,1,HUMAN FACTOR,8
26484436,1,VEHICULAR FACTOR,99
27199164,1,VEHICULAR FACTOR,13
27199164,2,HUMAN FACTOR,99
27199164,2,VEHICULAR FACTOR,99
27199678,1,HUMAN FACTOR,14
27199678,1,VEHICULAR FACTOR,99
27199678,2,HUMAN FACTOR,99
27199678,2,VEHICULAR FACTOR,99
27201585,1,HUMAN FACTOR,16
27201585,1,VEHICULAR FACTOR,99
27201585,2,HUMAN FACTOR,99
27201585,2,VEHICULAR FACTOR,99
27202013,1,HUMAN FACTOR,14
27202013,1,VEHICULAR FACTOR,99
27202013,2,HUMAN FACTOR,99
27202013,2,VEHICULAR FACTOR,99
27209927,1,HUMAN FACTOR,14
27209927,1,VEHICULAR FACTOR,99
27209927,2,HUMAN FACTOR,99
27209927,2,VEHICULAR FACTOR,99
27211345,1,HUMAN FACTOR,22
27211345,1,VEHICULAR FACTOR,99
27211345,2,HUMAN FACTOR,99
27211345,2,VEHICULAR FACTOR,99
27211345,3,HUMAN FACTOR,99
27211345,3,VEHICULAR FACTOR,99
27211345,4,HUMAN FACTOR,99
27211345,4,VEHICULAR FACTOR,99
27211346,1,HUMAN FACTOR,13
27211346,1,HUMAN FACTOR,14
27211346,1,VEHICULAR FACTOR,97
27211346,2,HUMAN FACTOR,99
27211346,2,VEHICULAR FACTOR,99
27211350,1,HUMAN FACTOR,99
27211350,1,VEHICULAR FACTOR,99
27211350,2,HUMAN FACTOR,99
27211350,2,VEHICULAR FACTOR,99
27211350,3,HUMAN FACTOR,99
27211350,3,VEHICULAR FACTOR,99
27215036,1,HUMAN FACTOR,99
27215036,1,VEHICULAR FACTOR,8
27215036,2,HUMAN FACTOR,99
27215036,2,VEHICULAR FACTOR,99
27215777,1,HUMAN FACTOR,99
27215777,1,VEHICULAR FACTOR,99
27215777,2,HUMAN FACTOR,99
27215777,2,VEHICULAR FACTOR,99
27216256,1,HUMAN FACTOR,14
27216256,1,HUMAN FACTOR,17
27216256,1,VEHICULAR FACTOR,99
27216256,2,HUMAN FACTOR,17
27216256,2,VEHICULAR FACTOR,99
27218579,1,HUMAN FACTOR,99
27218579,1,VEHICULAR FACTOR,11
27218579,2,HUMAN FACTOR,99
27218579,2,VEHICULAR FACTOR,99
27218580,1,HUMAN FACTOR,8
27218580,1,HUMAN FACTOR,24
